feature,mutual_information,selected
OG0000524,0.09546720498531669,True
OG0003886,0.09521698843232107,True
OG0000325,0.08997506940875155,True
OG0003956,0.08698009734015333,True
OG0004063,0.08348234213911665,True
OG0003329,0.07922225195278876,True
OG0003944,0.07905156858011808,True
OG0003809,0.07856536304557693,True
OG0000427,0.0774120986042024,True
OG0005658,0.07638177622101039,True
OG0003915,0.07633100386282199,True
OG0003854,0.07475281114118992,True
OG0003752,0.0745434721803715,True
OG0003883,0.07385469588185312,True
OG0003780,0.07305008637884725,True
OG0004008,0.072141581747593,True
OG0003905,0.07198031633884727,True
OG0003735,0.07187275839699381,True
OG0003648,0.07184958440816902,True
OG0005776,0.07111579142777047,True
OG0000440,0.07082076065433518,True
OG0000602,0.07008684489111783,True
OG0005329,0.06951582100867038,True
OG0003652,0.06909042833633028,True
OG0003923,0.06871497205890398,True
OG0000632,0.06828113493681753,True
OG0003881,0.06768958610780063,True
OG0004315,0.06750469008725624,True
OG0004051,0.06733964962783112,True
OG0003730,0.06722654656633198,True
OG0003839,0.06683348171426329,True
OG0000769,0.06680502656885134,True
OG0005368,0.0667835795562628,True
OG0005960,0.06669736248511104,True
OG0003866,0.06627459200059294,True
OG0003165,0.06614508970782995,True
OG0003825,0.06610554040665817,True
OG0004310,0.06595511002436072,True
OG0003199,0.06578977642635753,True
OG0005461,0.06563990944486187,True
OG0004117,0.06541645269312979,True
OG0005971,0.06477042817602552,True
OG0003962,0.06397990287865829,True
OG0005997,0.06381220959119305,True
OG0003953,0.06374448603034621,True
OG0005757,0.06357872147952315,True
OG0005636,0.06349898858575576,True
OG0004089,0.0631654981004921,True
OG0003758,0.06273617108743679,True
OG0003779,0.062406502789165375,True
OG0003920,0.0622726975878769,True
OG0005640,0.061937041908787016,True
OG0000420,0.0609190836664113,True
OG0005577,0.060915551504376,True
OG0000712,0.060814130722322224,True
OG0003970,0.06074372915298998,True
OG0000354,0.06068518070712248,True
OG0005611,0.06058146707429213,True
OG0003674,0.06048942498301679,True
OG0003654,0.06012621171933619,True
OG0003871,0.05995162646063834,True
OG0003682,0.059561156694422523,True
OG0000816,0.05920745916238457,True
OG0003694,0.05919242267397462,True
OG0004043,0.05880187478667587,True
OG0003801,0.058728228509319136,True
OG0004090,0.058339734800678444,True
OG0003676,0.05820030261666953,True
OG0003573,0.05775104155985167,True
OG0003876,0.05757271987623369,True
OG0003580,0.057557145651747854,True
OG0003530,0.057503757897855445,True
OG0000094,0.05742357969883449,True
OG0003793,0.057406526397732804,True
OG0003864,0.057281702464297535,True
OG0003878,0.05723041979547161,True
OG0004151,0.05715539949488724,True
OG0002986,0.05705271884624019,True
OG0000088,0.056922713850302786,True
OG0003928,0.0564830778772023,True
OG0000601,0.05608680459308846,True
OG0004066,0.05582591146234339,True
OG0004003,0.05579091133011249,True
OG0003831,0.05560050670085981,True
OG0005759,0.05541010056203355,True
OG0004012,0.05523569629315528,True
OG0005293,0.05515542757804859,True
OG0004026,0.05501800491454323,True
OG0003739,0.05493405821024511,True
OG0003597,0.054625078194102894,True
OG0000900,0.05449907652125918,True
OG0004087,0.05445525881232616,True
OG0003858,0.054444687495980526,True
OG0006223,0.05424718492215752,True
OG0000747,0.05420415881643503,True
OG0004271,0.05414377274897486,True
OG0004015,0.05409011480810433,True
OG0005794,0.054083485397035114,True
OG0003755,0.0540124342427728,True
OG0000838,0.053927367005045745,True
OG0003846,0.053711991444877594,True
OG0004059,0.05363115355820591,True
OG0005792,0.05357450420607224,True
OG0000039,0.05341054464752837,True
OG0004062,0.05338430139062966,True
OG0004118,0.05335566557404681,True
OG0003802,0.053101415073353975,True
OG0003741,0.05307718988445509,True
OG0003850,0.053002049389473616,True
OG0003910,0.052648043296899205,True
OG0005622,0.05239292082170577,True
OG0003803,0.0523631686794086,True
OG0000772,0.05218668642200197,True
OG0000545,0.052037756795546786,True
OG0003931,0.051927704708078615,True
OG0005497,0.051791558050176656,True
OG0000611,0.051453148965560525,True
OG0005460,0.05135534276570275,True
OG0006014,0.05133237284119474,True
OG0005612,0.05120767164872286,True
OG0005613,0.050992862447106324,True
OG0004044,0.05076180045676426,True
OG0000468,0.05066364941730783,True
OG0000514,0.050660573108518125,True
OG0006123,0.05060253285839611,True
OG0005853,0.05059762041772675,True
OG0005667,0.050262180366069,True
OG0004070,0.05024643960731212,True
OG0004162,0.05022305585972098,True
OG0001569,0.049935741972131575,True
OG0003736,0.04981562493814873,True
OG0003800,0.04958800718651668,True
OG0003722,0.04936061014991666,True
OG0000802,0.049143390827105726,True
OG0006033,0.04896874395428119,True
OG0004056,0.04892830858087738,True
OG0004300,0.048524944344109366,True
OG0003584,0.04840067040456497,True
OG0003814,0.04839779036400471,True
OG0000745,0.048373289475584835,True
OG0005856,0.048047583904821334,True
OG0003838,0.04758037338810972,True
OG0005738,0.04755728926415381,True
OG0003903,0.047493274066257474,True
OG0003746,0.047355220763501515,True
OG0003824,0.04701417836394417,True
OG0005270,0.047003299485722794,True
OG0002180,0.04689558870705701,True
OG0003845,0.04682887169145977,True
OG0003610,0.0467054810749008,True
OG0003835,0.04664940004136664,True
OG0005670,0.04654524260066761,True
OG0004748,0.046526576416279886,True
OG0005762,0.04641016834344591,True
OG0003895,0.04640020282863988,True
OG0005384,0.046206920618523384,True
OG0003526,0.04613514859231915,True
OG0000475,0.04598713766539575,True
OG0004097,0.045591608647605586,True
OG0003901,0.04552341069410448,True
OG0003896,0.045200598350774834,True
OG0005393,0.04519976101638412,True
OG0000146,0.04514587708589235,True
OG0000848,0.04510551188416345,True
OG0005707,0.045045024149930946,True
OG0004165,0.04494030536511073,True
OG0002023,0.044787678995053204,True
OG0003317,0.04476560300609678,True
OG0000738,0.04458417151571581,True
OG0000668,0.044258022442344336,True
OG0003775,0.04425038134975168,True
OG0003882,0.044137176141141765,True
OG0004111,0.044117030583830985,True
OG0000633,0.04400094603146454,True
OG0003766,0.04387191143006741,True
OG0000477,0.04369633303540055,True
OG0003784,0.043654999659588745,True
OG0005589,0.04362539416604738,True
OG0003673,0.04359579582638884,True
OG0003754,0.04356800026944163,True
OG0003167,0.043512889273623845,True
OG0005959,0.04348999648495755,True
OG0002900,0.04335871815697545,True
OG0005758,0.04329224639078322,True
OG0004157,0.0432578039309206,True
OG0003761,0.043238633095212364,True
OG0003816,0.043040476747791434,True
OG0003986,0.04303743350234024,True
OG0000273,0.04301440169998072,True
OG0003790,0.04293788139043686,True
OG0004481,0.042805540279304166,True
OG0005958,0.04238418016562173,True
OG0005741,0.04236426366699009,True
OG0004997,0.04224312961748922,True
OG0004302,0.042227677487148174,True
OG0004269,0.04214165277792592,True
OG0003612,0.04207703420697895,True
OG0003788,0.0417381227043534,True
OG0003840,0.04173125668268263,True
OG0000486,0.04164301302588069,True
OG0005641,0.04157891871163244,True
OG0000573,0.0415619981221389,True
OG0001498,0.041560170117056705,True
OG0003616,0.04143278338852108,True
OG0003460,0.04140323176127114,True
OG0005205,0.04136823671823531,True
OG0003614,0.04135792316446962,True
OG0003960,0.041248257974075164,True
OG0003821,0.041211369397322395,True
OG0000242,0.04115636800525646,True
OG0005410,0.04084837171928557,True
OG0005152,0.04054913517370817,True
OG0001061,0.04047274835437409,True
OG0003689,0.04030910690792844,True
OG0005297,0.04015290435976837,True
OG0000520,0.04011615320337669,True
OG0003857,0.04010108753125463,True
OG0003899,0.0394183954281786,True
OG0003619,0.03936159180603971,True
OG0005623,0.03922942541445118,True
OG0003691,0.03913714946696545,True
OG0003207,0.03906918145850957,True
OG0004606,0.03905140234912774,True
OG0007885,0.03880879453370967,True
OG0003834,0.038778189487411296,True
OG0003849,0.03866977744872657,True
OG0004296,0.038662157274788944,True
OG0004721,0.038574018909852015,True
OG0004451,0.038296255004789614,True
OG0000799,0.038169911968346515,True
OG0005621,0.03798862564013916,True
OG0004170,0.037951638588863634,True
OG0006076,0.03789587112440507,True
OG0004337,0.03781187768009486,True
OG0004237,0.03780166532724594,True
OG0000004,0.03776583467675221,True
OG0003909,0.03765317807261992,True
OG0001402,0.03762480587006345,True
OG0000029,0.03753939424692665,True
OG0006252,0.03725968095390009,True
OG0005780,0.037225685208245096,True
OG0000168,0.037159658940254525,True
OG0005807,0.03697970357650693,True
OG0004326,0.036648302139951294,True
OG0004430,0.03638710230664577,True
OG0000102,0.03637214575318248,True
OG0005169,0.03634843604854754,True
OG0003656,0.036187919481924125,True
OG0005743,0.036185342650074226,True
OG0000760,0.035979010203202044,True
OG0005519,0.03585642698433955,True
OG0005775,0.035804374076811474,True
OG0003847,0.03575039685561565,True
OG0006222,0.035640713798122725,True
OG0002211,0.03540215464880525,True
OG0003925,0.03523365539581347,True
OG0003948,0.035196160503482954,True
OG0003921,0.0350752760306674,True
OG0003862,0.03489251152158768,True
OG0001989,0.034868225319723445,True
OG0007565,0.034666281415267175,True
OG0005092,0.03462302084128566,True
OG0004272,0.03454197329550368,True
OG0004680,0.03453468222129108,True
OG0000717,0.03448783944857725,True
OG0005132,0.03445640644385639,True
OG0003488,0.034327260859170705,True
OG0005933,0.034293678497813174,True
OG0003904,0.034267103318673,True
OG0005669,0.0341303193599769,True
OG0004391,0.03412366403392153,True
OG0006807,0.03396853858554216,True
OG0005638,0.0338550752930582,True
OG0005561,0.03372932495779435,True
OG0003867,0.0337008961349865,True
OG0004228,0.03362854800287196,True
OG0005910,0.03355696097938088,True
OG0004767,0.0331745587670933,True
OG0004173,0.03314612248170268,True
OG0003841,0.03309669135315829,True
OG0004035,0.033040036160293385,True
OG0001105,0.03289041527770764,True
OG0000797,0.032829328321556606,True
OG0004644,0.03282252594513402,True
OG0000053,0.0327820136414545,True
OG0001169,0.03259607341094717,True
OG0003429,0.03256899047533257,True
OG0004004,0.032562918661707574,True
OG0004349,0.03246313488103936,True
OG0003805,0.03229790221958884,True
OG0000779,0.03221173948935885,True
OG0003981,0.03196263260192733,True
OG0004232,0.031955429937705615,True
OG0004032,0.031948591580416075,True
OG0002359,0.03192095058778688,True
OG0003373,0.031826452714629694,True
OG0004698,0.03156177823177542,True
OG0002759,0.031312054613297,True
OG0004223,0.031220160256471008,True
OG0004030,0.03069169554119444,True
OG0003927,0.03048822024681086,True
OG0005528,0.03028296682971221,True
OG0004189,0.03027434661450923,True
OG0003478,0.030010515648678737,True
OG0002074,0.029925066351526475,True
OG0003820,0.02981932849935154,True
OG0001053,0.02943129719450055,True
OG0006655,0.029408646021497953,True
OG0004535,0.029384056626242883,True
OG0004036,0.029346273758148245,True
OG0004389,0.029306229509816095,True
OG0005730,0.0291828836550716,True
OG0003989,0.029032067270752693,True
OG0003663,0.029025789968425864,True
OG0005731,0.02872542216289964,True
OG0004196,0.028496412504538382,True
OG0004075,0.028409916569058336,True
OG0003574,0.02836514213592989,True
OG0004064,0.028222507438612432,True
OG0003447,0.028066016335253297,True
OG0004378,0.027984605985259536,True
OG0004459,0.027828784346701108,True
OG0002344,0.027672146170308887,True
OG0005451,0.027658085070856764,True
OG0000637,0.02755754860799553,True
OG0003588,0.027360211063462092,True
OG0003785,0.026950776700827017,True
OG0003193,0.0269102280981246,True
OG0003999,0.026802519406304404,True
OG0001607,0.026797540897950833,True
OG0003354,0.02638274593448453,True
OG0008763,0.026215074986123188,True
OG0004275,0.0260386448665606,True
OG0004416,0.025858489510314442,True
OG0004254,0.025684568988119105,True
OG0000334,0.025467642514476196,True
OG0003992,0.025423971468808926,True
OG0002974,0.025307539693521175,True
OG0003812,0.025087635797128804,True
OG0002075,0.02503108712691615,True
OG0003859,0.024764655627665277,True
OG0000194,0.02472629888303568,True
OG0003122,0.024723284453568306,True
OG0002368,0.02469195473503638,True
OG0001064,0.02452213326043906,True
OG0001877,0.024283232509116015,True
OG0000470,0.02422057241690223,True
OG0001874,0.024092766114908182,True
OG0003884,0.023978869162072813,True
OG0003512,0.02394426813623074,True
OG0033748,0.023517400764543117,True
OG0004163,0.023498223476696056,True
OG0005828,0.023480503953057008,True
OG0000330,0.02308526640780295,True
OG0005826,0.02273562119403194,True
OG0002853,0.022733147701661682,True
OG0004101,0.02272009939120645,True
OG0000108,0.02265766605241981,True
OG0016762,0.0226294332227015,True
OG0004132,0.0224628662675328,True
OG0000645,0.022351845263774095,True
OG0004357,0.022263560958785567,True
OG0010634,0.02222085821174624,True
OG0000501,0.022203658175733,True
OG0004177,0.022170007473773623,True
OG0003922,0.02209562186088032,True
OG0003868,0.02201124099641283,True
OG0002976,0.021962588063047184,True
OG0005650,0.021673308877076636,True
OG0005703,0.021442642948250157,True
OG0004491,0.021351743291407432,True
OG0002262,0.021221321601590404,True
OG0003149,0.021208905702751357,True
OG0004285,0.021111905426637323,True
OG0000661,0.021020210632165748,True
OG0004323,0.020681992987440445,True
OG0006427,0.020535263629365197,True
OG0012915,0.020478980644385025,True
OG0005817,0.020051352088678254,True
OG0006982,0.019968906947558596,True
OG0002311,0.019960880413177895,True
OG0001238,0.01976847853649466,True
OG0004255,0.0196879400457608,True
OG0005668,0.019650358197415896,True
OG0001005,0.019629189978703332,True
OG0008442,0.019503119460972718,True
OG0003914,0.019438963009239973,True
OG0004029,0.019231964529252688,True
OG0004506,0.019111001535075722,True
OG0004609,0.019041760399733043,True
OG0003996,0.01889307920671679,True
OG0005223,0.018887441905568902,True
OG0003156,0.018877273120119442,True
OG0004549,0.018770920860067708,True
OG0013565,0.01858838694129039,True
OG0035328,0.01851336799735792,True
OG0005530,0.018496165946322085,True
OG0003830,0.017960419698312302,True
OG0005991,0.01780077616876774,True
OG0002603,0.017731438838483493,True
OG0003747,0.017703163338920858,True
OG0004634,0.01763621078431199,True
OG0005337,0.016844651331860527,True
OG0004651,0.016626245993618616,True
OG0003221,0.016554186515239877,True
OG0005810,0.01610521446581381,True
OG0009809,0.01596778853232217,True
OG0000434,0.015874241115932053,True
OG0017213,0.015870877290125707,True
OG0009881,0.01580402048199181,True
OG0000391,0.015538040352478522,True
OG0041243,0.015229012623680926,True
OG0003107,0.015108664300866437,True
OG0001241,0.014935511392681677,True
OG0006322,0.014635538474884857,True
OG0025179,0.014259242237484537,True
OG0004250,0.01380379177698221,True
OG0006230,0.013598848750880244,True
OG0005855,0.013579171094171283,True
OG0000244,0.013467043434084225,True
OG0014743,0.013198310963472792,True
OG0004019,0.012623145636777355,True
OG0003094,0.012169192187376554,True
OG0002286,0.011748091240705305,True
OG0018937,0.011505885639389035,True
OG0032156,0.01141740861017082,True
OG0016201,0.01097068512775956,True
OG0000695,0.01080231306963797,True
OG0004249,0.010795736978816972,True
OG0000268,0.010263052260663263,True
OG0006813,0.01019881365386821,True
OG0005684,0.010167931320527623,True
OG0001888,0.009772981264989822,True
OG0004247,0.00976948073468109,True
OG0007248,0.009542395079021437,True
OG0003875,0.009079816505091598,True
OG0029307,0.009077078495482338,True
OG0002881,0.008754483744943142,True
OG0003666,0.008752363333537572,True
OG0006379,0.008169884970949504,True
OG0000982,0.008159177815856955,True
OG0004290,0.008095828168533048,True
OG0051987,0.008057731839493432,True
OG0004446,0.007729439347447631,True
OG0047400,0.007678893326502845,True
OG0003204,0.007374321267879624,True
OG0017144,0.007261037332306763,True
OG0006478,0.007253118460512242,True
OG0005705,0.007232916363550501,True
OG0007588,0.007005123694360238,True
OG0014302,0.006100952266391735,True
OG0001164,0.006017109925215758,True
OG0012339,0.006013133750927047,True
OG0036762,0.005229570643321191,True
OG0004434,0.00484159034086451,True
OG0029048,0.004803290418920136,True
OG0039348,0.004062048290935039,True
OG0011495,0.003582305412549891,True
OG0004263,0.0026552078913337773,True
OG0004557,0.0024423918623068808,True
OG0035576,0.0022973944386717182,True
OG0029773,0.0017557976615174553,True
OG0026160,0.001671295140372786,True
OG0049280,0.0013436526786863023,True
OG0003247,0.001064098512822742,True
OG0040316,0.0010084749639616142,True
OG0023023,0.0008735069711585108,True
OG0004408,0.0007424341338821971,True
OG0046346,0.0,False
OG0012435,0.0,False
OG0026953,0.0,False
OG0035448,0.0,False
OG0006304,0.0,False
OG0036094,0.0,False
OG0004038,0.0,False
OG0007310,0.0,False
OG0012574,0.0,False
OG0036413,0.0,False
OG0004201,0.0,False
OG0004190,0.0,False
OG0003696,0.0,False
OG0001801,0.0,False
OG0017838,0.0,False
OG0040154,0.0,False
OG0023624,0.0,False
OG0028384,0.0,False
OG0014592,0.0,False
OG0013686,0.0,False
OG0030154,0.0,False
OG0030560,0.0,False
OG0004702,0.0,False
OG0015020,0.0,False
OG0017423,0.0,False
OG0014147,0.0,False
OG0013567,0.0,False
OG0024086,0.0,False
OG0004445,0.0,False
OG0028275,0.0,False
OG0031205,0.0,False
OG0019858,0.0,False
